date,open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,next_day_close
2014-01-22,58.849998,59.310001,57.099998,57.509998,61352900,54.053307148730184,57.235969081492705,90.89101252315122,71.52168155520899,52.10659994,53.385334904512824,50.09669994,49.29033259016708,1.4135636372542564,56.7899996,2.2100030000000004,1.8438028098058592,1.7978772807166512,56.630001
2014-01-23,56.369999,56.68,55.689999,56.630001,47951800,47.7098880387817,53.760841511318446,-135.8335425879505,-74.86584041233861,52.28859998,53.512579634689985,50.25019996,49.43637282409322,1.2747701382120198,56.73299965,1.8199990000000028,1.8404022655478798,1.7994574035266355,54.450001
2014-01-24,56.150002,56.419998,54.400002,54.450001,55200700,35.626340778068624,46.266576270582455,-154.81759023629021,-194.40904831070742,52.45359998,53.54934206809368,50.381799959999995,49.53612141493677,0.9775983640601424,56.55749975000001,2.2299989999999994,1.8960589418981826,1.8302103747761482,53.549999
2014-01-27,54.73,54.939999,51.849998,53.549999,73924100,31.752849971157048,43.56643381377113,-159.28256578709357,-244.33752065221924,52.59239994000001,53.54936783067543,50.49859996,49.61597201073845,0.6618357221122579,56.348499700000005,3.090001000000001,2.066622093055585,1.920195419632915,55.139999
2014-01-28,54.02,55.279999,54.0,55.139999,48191200,44.24684196839078,49.206284778392906,-60.188711260488446,-119.74517796275103,52.72099994,53.61174679425848,50.63219996,49.72585488937832,0.5337386581162988,56.33349969999999,1.7299999999999969,2.0185332226190726,1.9066100324885316,53.529999
2014-01-29,54.610001,54.950001,53.189999,53.529999,92995600,36.3791880730971,44.37079190774672,-76.81027948264813,-137.4183778020544,52.811799879999995,53.60854093566235,50.74089995,49.80151939306361,0.29886217038232843,56.324499700000004,1.9500000000000028,2.00874276224492,1.909709315888086,61.080002
2014-01-30,62.119999,62.5,60.459999,61.080002,150178900,67.7512802878267,62.82163994969901,167.4610568638826,210.28809096548684,53.05319996,53.90154491836503,50.912199959999995,50.025828893130736,0.7137157345789618,56.64599969999999,8.970001000000003,3.0032082247813605,2.4140158656413204,62.57
2014-01-31,60.470001,63.369999,60.169998,62.57,87794600,71.03932902414212,65.26982199408867,124.7416450148077,188.6631452800098,53.38799991999999,54.24149047492565,51.09749995,50.27528922128847,1.1494701824003997,57.03899975,3.2000010000000003,3.031321478384023,2.4701576610444596,61.48
2014-02-03,63.029999,63.77,60.700001,61.48,74866600,65.35243488890245,62.05078297348987,81.31576480348764,146.87245687281984,53.690399899999996,54.52535852091479,51.27629997,50.49809345688751,1.3908222976126368,57.384999699999995,3.069999000000003,3.0368468386148777,2.5130034710349145,62.75
2014-02-04,62.049999,63.139999,61.82,62.75,45985500,68.75270016377398,64.26235769354523,68.38052207586432,131.10085499788065,54.016799899999995,54.84789885995416,51.453399960000006,50.74170085287536,1.665376549665666,57.662499649999994,1.6599990000000062,2.840154290241325,2.4520745801607986,62.189999
2014-02-05,62.740002,63.16,61.27,62.189999,51685100,65.44846160709875,62.53186432656508,50.452089663055226,97.57931689150041,54.326599859999995,55.135828969206415,51.627799949999996,50.96931143169358,1.816832062837868,57.8759997,1.8899999999999935,2.704417963063992,2.411926395811034,62.16
2014-02-06,61.459999,62.779999,61.459999,62.16,42086500,65.25246735338287,62.43487070858001,41.80004603364867,79.66836865577632,54.64519985999999,55.41129089738288,51.80629994,51.19178260284133,1.9123960681670837,58.072499699999995,1.3199999999999932,2.5066439683405632,2.333931653158281,64.32
2014-02-07,62.27,64.57,62.220001,64.32,60704300,72.23657211388404,66.46792333765558,194.0974441500415,95.13109562020449,55.035199860000006,55.76065720618374,52.024399960000004,51.45275152867265,2.137782156951765,58.42749965,2.4099999999999966,2.4928376871490534,2.339365106510252,63.549999
2014-02-10,64.300003,64.489998,63.470001,63.549999,43666100,66.66391980168422,63.83679345562092,123.54091263777255,83.96264858908124,55.38839986,56.06612593129658,52.20919995,51.693207952441476,2.2285799284517154,58.70799965,1.0199969999999965,2.282431874699188,2.2451245273750158,64.849998
2014-02-11,63.75,65.0,63.349998,64.849998,45675600,71.06119749893755,66.26480013200793,110.32041767116684,82.95957503582187,55.755599780000004,56.41059620594179,52.405399929999994,51.95470524930159,2.3780244852413475,59.15499955,1.6500020000000006,2.192084749742161,2.2026157753782796,64.449997
2014-02-12,64.919998,65.059998,64.050003,64.449997,47282100,67.8484673346752,64.8226435217983,88.76111229386,78.06078221961005,56.10439976000001,56.72587096119922,52.590099900000006,52.20303671293375,2.4361017706533517,59.490499299999996,1.0099949999999893,2.0232147854932796,2.1174285770599757,67.330002
2014-02-13,64.18,67.330002,64.050003,67.330002,61911700,76.69790466662029,69.90175308502697,155.2029035497183,108.70809367694073,56.509799779999994,57.14172447860628,52.7884999,52.503648413032664,2.68358606232556,59.9769995,3.2799989999999895,2.202755387565667,2.200469321625387,67.089996
2014-02-14,67.5,67.580002,66.720001,67.089996,36694900,74.69894472593435,69.00755331949716,141.27493012671428,135.30679363634982,56.9169997,57.53185749792874,52.98749986999999,52.79349618845349,2.827756056518929,60.47199935000001,0.8600009999999969,2.010933332199143,2.1047215842918092,67.300003
2014-02-18,66.940002,67.540001,66.07,67.300003,43809900,75.35465789231823,69.37669652369821,87.54258421865568,118.87404719556282,57.290599779999994,57.91492648433013,53.17599989,53.081737491327324,2.9252373105777423,61.02199955,1.4700010000000105,1.933657284742124,2.059384399666728,68.059998
2014-02-19,67.050003,69.080002,67.0,68.059998,62087100,77.78539311775786,70.73515656225757,103.84546020886478,144.35489209377843,57.68499974,58.31277687348235,53.36199987999999,53.379332261959384,3.0289018564961125,61.499499549999996,2.0800019999999932,1.9545636726361053,2.0608570854058077,69.629997
2014-02-20,67.730003,70.110001,65.730003,69.629997,130928900,82.05177510168897,73.36384815028538,101.71194799827127,130.7189974211762,58.1187997,58.75659419410802,53.55439986,53.70218626923058,3.2008452031904184,62.10549949999999,4.3799980000000005,2.3010542908309475,2.226510007980188,68.589996
2014-02-21,69.690002,69.959999,68.449997,68.589996,70932400,71.44732296474935,68.94589689005656,106.6681846175784,118.96153843297759,58.51379961999999,59.14222177360089,53.7278998,53.997944996572535,3.2161187403255695,62.70349925000001,1.510002,2.1880468207122408,2.175330864523377,70.779999
2014-02-24,68.739998,71.440002,68.540001,70.779999,76620300,78.32831045656309,72.6771933957163,140.29302526941294,130.35514583275,58.924399599999994,59.59860971899304,53.933399789999996,54.331313176283174,3.366135354960676,63.51999914999999,2.900001000000003,2.2897545606104925,2.227093017085272,69.849998
2014-02-25,70.949997,71.0,69.449997,69.849998,52077000,69.97373326524317,68.89162920073782,97.98717754474667,109.86408884300242,59.33379954,60.00062877511809,54.12769979000001,54.639565787017986,3.3711211088340463,64.3349991,1.5500030000000038,2.1840757662375654,2.1787294444121614,69.260002
2014-02-26,70.190002,71.220001,68.849998,69.260002,55322700,64.85391706411406,66.524276518537,57.92560559680876,89.6941040702581,59.682399540000006,60.363744773811646,54.31749982,54.92995838491318,3.2895447837130547,65.04099925,2.370002999999997,2.2106367996321983,2.1923918412462022,68.940002
2014-02-27,69.339996,70.010002,68.870003,68.940002,41653700,61.98414350210788,65.21530076110038,-0.38646715886404087,66.540409799464,59.99479958,60.700071543931244,54.51509983999999,55.208210573591046,3.162616953109378,65.8114994,1.139999000000003,2.057688542541885,2.117220923981949,68.459999
2014-02-28,69.470001,69.879997,67.379997,68.459999,66783700,57.52921603653922,63.20625352061536,-87.69449865927307,35.51599247533589,60.28779954000001,61.00438499546088,54.68929982,55.47138761718201,2.9888400151420313,66.18049925,2.5,2.1208758936073298,2.1445622865656033,67.410004
2014-03-03,66.959999,68.050003,66.510002,67.410004,56824100,48.61261933322109,58.9296180268929,-163.33712839064452,-23.788017961256628,60.538799600000004,61.25558777972319,54.85819985999999,55.70847171488483,2.734868852756321,66.42249945,1.9499969999999962,2.0964646230919963,2.1306647660914693,68.800003
2014-03-04,68.660004,68.900002,67.620003,68.800003,42013500,58.53777484643991,62.54279698422803,-52.11681955989468,15.449957046774946,60.80339966,61.55144950742875,55.074799899999995,55.968436361122286,2.615605111808719,66.7884996,1.489998,2.009826534078854,2.084902854212009,71.57
2014-03-05,69.690002,71.970001,69.620003,71.57,74567700,71.38656909570388,68.49168050057001,128.71956362905382,146.72499286615232,61.13379968,61.94433678427973,55.3227999,56.278226702006265,2.713325814891533,67.22949960000001,3.1699979999999925,2.175565314924731,2.1624096503645456,70.839996
2014-03-06,71.879997,71.889999,70.25,70.839996,46026500,65.1765378284691,65.53760681930461,101.57441802446102,122.69359340551404,61.448199620000004,62.29318867664647,55.54069987,56.567354782870055,2.70073259007782,67.66199945,1.639999000000003,2.0990558413640557,2.1250946038988383,69.800003
2014-03-07,71.080002,71.18,69.470001,69.800003,38927000,56.9432798910081,61.47002101859625,43.76221422113316,61.6972217070124,61.68879968,62.587575588232404,55.74759988999999,56.830078781275716,2.5771261194764747,68.0439996,1.7099990000000105,2.0434762925977634,2.095444917897877,72.029999
2014-03-10,70.769997,72.150002,70.510002,72.029999,59871600,67.28237738631759,66.29989451170383,88.3366382783824,130.45450258633667,61.97019967999999,62.95786916315834,55.9727999,57.13184567782526,2.628805903237847,68.42949954999999,2.349998999999997,2.0872652507980827,2.1136273523384053,70.099998
2014-03-11,72.5,72.589996,69.959999,70.099998,59408300,54.15250567097147,59.36406014513296,44.236465907150006,77.09209809592735,62.217599639999996,63.23795443523616,56.17879988,57.389291679764334,2.485377666560737,68.7569995,2.629997000000003,2.1647983578269283,2.1505108986087302,70.879997
2014-03-12,69.860001,71.349998,69.0,70.879997,46340500,58.01556003720031,61.133681990694164,-8.320791847076416,39.727558646953014,62.526399600000005,63.53764421736553,56.37619986,57.65709805224185,2.406903866690527,69.05849945,2.3499979999999994,2.1912554495659387,2.1647599772826855,68.830002
2014-03-13,71.290001,71.349998,68.150002,68.830002,57091000,46.10420220570122,54.42534608727477,-145.4290073387246,-31.336298339399693,62.82879966,63.745188883053295,56.542399890000006,57.87888242960063,2.1544600763015183,69.27749969999999,3.1999959999999987,2.33536124248509,2.238705407491961,67.720001
2014-03-14,68.489998,69.43,67.459999,67.720001,48227000,40.81107668366496,51.15228197843954,-162.97826523542673,-100.0603704628529,63.09019964,63.90106475070872,56.67739989,58.07422118174577,1.8435771399485503,69.29699965,1.9700010000000105,2.2831669221300785,2.2195122355245913,68.739998
2014-03-17,68.18,68.949997,66.620003,68.739998,52197000,47.297764976426166,53.896075435820066,-107.9084941322153,-89.39175393130597,63.37079962,64.09082787134643,56.82629989,58.2859187703143,1.6603657437695176,69.37949975,2.3299939999999992,2.2898565046829242,2.227403790131375,69.190002
2014-03-18,68.760002,69.599998,68.300003,69.190002,40827000,50.11189319954694,55.094494983407465,-38.13268622492674,-29.77247805297664,63.66339964000001,64.29079652952466,56.99139991,58.502336311714906,1.5338002596522813,69.47399970000001,1.2999949999999956,2.1484477182996486,2.1611603051111015,68.239998
2014-03-19,69.169998,69.290001,67.470001,68.239998,43981000,44.28748605004105,52.02025873313419,-64.60012173132709,-63.86123810852055,63.88419958,64.44566795323291,57.15479987,58.69559466042142,1.341376267716953,69.48299970000001,1.8200000000000074,2.1015266156854144,2.1367917118851607,66.970001
2014-03-20,68.010002,68.230003,66.82,66.970001,44439000,37.49129725906151,48.152084152844026,-112.93514706154421,-107.24093012847278,64.06519964,64.54466188372523,57.29999987,58.85980522696445,1.0740200886538815,69.3499999,1.4199980000000068,2.0041653848732133,2.085592161028964,67.239998
2014-03-21,67.529999,67.919998,66.18,67.239998,59999900,39.78324538912506,49.01999351286127,-121.35007608306569,-117.00134301767271,64.2453996,64.6503618293006,57.45289984,59.02610793460095,0.8738516738466728,69.2825,1.739998,1.966427187034183,2.0609068638093606,64.099998
2014-03-24,67.190002,67.360001,63.360001,64.099998,85696000,26.566670377841206,40.52405505210478,-184.01839019501475,-181.64853356520504,64.38299954,64.62877883789703,57.59159981999999,59.12679363523636,0.4565818141223872,68.94849995000001,4.0,2.2569375888864425,2.1994135164113335,64.889999
2014-03-25,64.889999,66.190002,63.779999,64.889999,68786000,33.09116622912636,43.191726704483536,-116.23159278519422,-147.92317121444057,64.52199954,64.63902280966286,57.74649979000001,59.241153238280916,0.1874777950865365,68.7005,2.4100030000000103,2.2788040761883805,2.2144556223836602,60.389999
2014-03-26,64.739998,64.949997,60.369999,60.389999,97503900,20.806125245286694,33.87202957303518,-146.43969509806533,-205.8360155431024,64.61159952,64.47239373982758,57.8602998,59.2639489119832,-0.38446954511312015,68.25699985,4.579997999999996,2.6075460653043256,2.3834229350883467,60.970001
2014-03-27,60.509998,61.900002,57.98,60.970001,112650000,24.993366434305756,35.79499629521091,-139.74215109406146,-188.60492692586212,64.6761995,64.33504446232898,57.96789982,59.29779944469661,-0.781927050454911,67.85849979999999,3.9200020000000038,2.7950397702608507,2.493178582592776,60.009998
2014-03-28,61.34,61.950001,59.34,60.009998,67052000,22.67794537712315,34.03103321048094,-89.26541557694834,-141.32980309879187,64.7243995,64.16543415336436,58.0704998,59.31192993306592,-1.1609959671676648,67.43599975,2.610000999999997,2.768605660223586,2.501523040979764,60.240002
2014-03-31,60.779999,61.52,59.869999,60.240002,53011000,24.629655482607816,34.85929402187858,-65.23924768365035,-112.93678943726383,64.78539956,64.01149507616631,58.190699810000005,59.33034278189464,-1.4264086629724488,67.07749965,1.6500010000000032,2.60880499447736,2.440700038047507,62.619999
2014-04-01,60.459999,62.66,60.240002,62.619999,59291000,42.23251415115753,42.854589077069555,-11.924858727405455,-72.96824915861009,64.91179956,63.956926411395884,58.31579979,59.39560672910825,-1.4282404028480826,66.76849945000001,2.4199979999999996,2.5818325666948803,2.439221321043998,62.720001
2014-04-02,63.209999,63.91,62.209999,62.720001,66277000,42.88639905390236,43.17021669233803,60.244433858798025,-40.537394375094514,64.99599961999999,63.90841936922575,58.451799810000004,59.461557398729525,-1.405421915253953,66.3259995,1.7000009999999932,2.455856628595611,2.3864198695370136,59.490002
2014-04-03,62.549999,63.169998,59.130001,59.490002,83859000,30.063258833063983,36.21298664522037,-48.12017797753147,-80.78620667108633,65.03559969999999,63.73514753942437,58.57109982,59.46212167360957,-1.629191716531075,65.75849980000001,4.039997,2.682162395939095,2.5045325217209196,56.75
2014-04-04,59.939999,60.200001,56.32,56.75,125214400,23.198442543523498,31.565688110313914,-189.85879721119767,-125.27095369257545,65.03799968,63.461219333704435,58.66329983,59.40832139403938,-2.0045193076513996,65.10599965,3.880001,2.853282196519224,2.602780270175588,56.950001
2014-04-07,55.900002,58.0,55.439999,56.950001,108488000,24.663406432765044,32.249154118080114,-136.28956701949164,-132.44160908932483,65.08799968,63.205876675903774,58.770799829999994,59.35955746944559,-2.259781365564642,64.35199975,2.5600009999999997,2.8113848827307635,2.599724608020011,58.189999
2014-04-08,57.68,58.709999,57.169998,58.189999,78836000,33.79752649493652,36.484567236643294,-60.651630807815444,-96.79146420141427,65.18079968,63.00917502632449,58.88659981,59.336358579184484,-2.3351032928140327,63.75649979999999,1.759998000000003,2.661186756626369,2.5397441360153374,62.41
2014-04-09,59.630001,62.459999,59.189999,62.41,100215000,55.31063872969448,48.32433940342452,47.505155722873944,-1.1656669163595186,65.3261997,62.98567790170906,59.02359982,59.397324041733846,-2.0308670786388205,63.33299995,4.270000000000003,2.8910172199654594,2.6633338405918776,59.16
2014-04-10,63.080002,63.18,58.68,59.16,114988000,42.81089897444,41.853619564573556,23.468668884677985,-21.21778025855344,65.43879971999999,62.83565092005945,59.1252998,59.39261689106916,-2.028620847259006,62.849499849999994,4.5,3.120871902827537,2.7945242805557187,58.529999
2014-04-11,57.599998,60.310001,57.310001,58.529999,91452000,40.72926878365943,40.71549715649122,-16.9752862753472,-74.826587606686,65.38779966,62.666801395578275,59.22049981,59.375508041853415,-2.053999283102911,62.38999975,3.0,3.103604488137889,2.809201117659517,58.889999
2014-04-14,60.09,60.450001,57.779999,58.889999,72325000,42.590253935029416,41.69124072506042,10.065774748294432,-47.319512933514126,65.31419964000001,62.51869113567616,59.351099780000006,59.36587893708324,-2.0217573250538905,61.897499800000006,2.6700020000000038,3.0416612755467622,2.7992583235405806,59.09
2014-04-15,59.290001,59.68,55.880001,59.09,108623000,43.7352796585833,42.25981477921861,-41.905534225887784,-72.01115226573629,65.26639964,62.38423234398913,59.47839977,59.36040759764779,-1.9575020664680167,61.392499699999995,3.7999989999999997,3.149995236182939,2.870739800433208,59.720001
2014-04-16,59.790001,60.189999,57.740002,59.720001,78774000,47.577672612114824,44.108622745191525,-4.128797131936997,-22.302521634351752,65.20579966,62.27975244769064,59.611299779999996,59.367538978354865,-1.8345954215199356,60.966499850000005,2.4499970000000033,3.0499954881568057,2.840686743258366,58.939999
2014-04-17,59.299999,60.580002,58.720001,58.939999,88040000,43.305847880864626,42.30261341209345,-4.886307794960558,-10.198856592195085,65.14079966,62.14878144031619,59.73369976,59.3590603481897,-1.7796163530097715,60.564999750000005,1.860000999999997,2.8799962755629758,2.7706377615947986,61.240002
2014-04-21,59.459999,61.240002,59.150002,61.240002,60364000,56.68498670442699,48.941319606427356,124.2619219205073,43.34534193880588,65.1223997,62.11314295666026,59.88379978,59.39636058555115,-1.5327850332045259,60.26499995,2.3000029999999967,2.797140093339693,2.7370209929084504,63.029999
2014-04-22,62.650002,63.439999,62.220001,63.029999,60631000,64.3283395844066,53.43210685022844,185.32182170563627,142.54059487286617,65.09659968,62.14909816756933,60.065899769999994,59.46841582115157,-1.179139252353366,60.2115,2.1999970000000033,2.711833937148309,2.698662136271068,61.360001
2014-04-23,63.450001,63.48,61.259998,61.360001,95908700,53.96363171691448,49.093730173426366,87.74420138613937,112.52674894427706,65.05279972,62.118153121106296,60.220599789999994,59.505924999074836,-1.0218480764447762,60.035000100000005,2.220001999999994,2.641572231841407,2.664472126536538,60.869999
2014-04-24,63.599998,63.650002,59.77,60.869999,138769000,51.142857009187836,47.86568092356798,43.833145135197626,77.65322122913011,64.97319974,62.06920581024812,60.36439976,59.532973152778965,-0.9260577354739468,60.059000100000006,3.8800019999999975,2.818490770149777,2.7512956889288636,57.709999
2014-04-25,59.970001,60.009998,57.57,57.709999,92502000,36.706771660689256,40.78098274227299,-106.92963843675835,-60.716344787458056,64.83839978,61.89825622015307,60.47139977,59.49682646622911,-1.0925347306033402,59.896,3.2999989999999997,2.88727766012838,2.7904887825776727,56.139999
2014-04-28,58.049999,58.310001,54.66,56.139999,107758000,31.545453919348702,37.788357208367515,-141.13145031924006,-151.5825205167402,64.61459972,61.67244182643894,60.56219975,59.43026766029573,-1.3357570517937418,59.702500050000005,3.650001000000003,2.996238137252898,2.8518825123948206,58.150002
2014-04-29,56.09,58.279999,55.84,58.150002,75557000,43.426875677501165,43.504347176447254,-77.28742761266734,-99.43922290132744,64.43579984,61.534306704960734,60.676399769999996,59.40488335124624,-1.3507514282055908,59.59800005000001,2.439998999999993,2.9167754033596256,2.8224622615089117,59.779999
2014-04-30,57.580002,59.849998,57.16,59.779999,76093000,51.40648014312842,47.70086504455293,-22.459513827617542,-27.300769035723416,64.28539976,61.4655102160766,60.78799977,59.41232072150104,-1.2170777296321518,59.45600005,2.6899980000000028,2.8843786314511077,2.8130005285438213,61.150002
2014-05-01,60.43,62.279999,60.209999,61.150002,82429000,57.31081006889275,50.995657111650985,65.30376838399496,74.76585251587389,64.14719984,61.45313732614467,60.91609979,59.446772649586215,-0.9891898036321436,59.3775001,2.5,2.829467398386664,2.790643347933179,60.459999
2014-05-02,61.299999,61.889999,60.18,60.459999,54189000,53.49175963253979,49.3107001237629,64.91298166164896,49.360541248476586,63.963799879999996,61.414190668524924,61.041299790000004,59.46686076936856,-0.8544152883482923,59.42599994999999,1.7099990000000034,2.669543341474284,2.713454465936768,61.220001
2014-05-05,59.669998,61.349998,59.18,61.220001,46057000,57.16016392534686,51.22242025679023,64.71698148411839,32.87429265436212,63.81639998,61.40657537677427,61.1650998,59.50161751322974,-0.6784588528601176,59.6495,2.1699979999999996,2.598179721263672,2.674636146940731,58.529999
2014-05-06,60.98,61.150002,58.490002,58.529999,55901000,43.11662162683695,44.78433527914842,6.474779633820787,-23.749481263295607,63.571399979999995,61.29376830871959,61.24789979,59.48235521828777,-0.7474565760195517,59.728499899999996,2.7299990000000065,2.6170110467974337,2.6785906364450174,57.389999
2014-05-07,58.77,59.299999,56.259998,57.389999,78587000,38.446395890472076,42.35473139391488,-95.87819568028566,-91.32355344261812,63.322199999999995,61.1406791189213,61.32799977,59.44087529994744,-0.8839367685113686,59.6884999,3.0400009999999966,2.6774381829692286,2.7044056624135475,56.759998
2014-05-08,57.23,58.82,56.5,56.759998,61251000,35.936735542863104,41.029987884158395,-110.29332139250658,-89.08342238663023,63.072199919999996,60.96888748977252,61.377299730000004,59.38772944162061,-1.0310488307937788,59.4059998,2.3200000000000003,2.626375585402196,2.676948115097981,57.240002
2014-05-09,56.849998,57.650002,56.380001,57.240002,52584000,39.45009961266842,42.50550560200995,-89.76732325931464,-85.79658592499443,62.838199919999994,60.82265651228272,61.41649975,59.345153715105546,-1.0962668074448771,59.3099999,1.2700010000000006,2.432607787487597,2.5764518925899176,59.830002
2014-05-12,57.98,59.900002,57.98,59.830002,48575000,54.98937680234053,49.80383324468008,18.391465915231304,4.128570935603931,62.665599979999996,60.783728839854405,61.476699759999995,59.35476495391654,-0.9282607571586183,59.375000050000004,2.6600000000000037,2.465092389275083,2.5824196145478395,59.830002
2014-05-13,59.66,60.889999,59.509998,59.830002,48525000,54.98937680234053,49.80383324468008,72.47110269724331,51.3888664522649,62.513999940000005,60.746327746236865,61.52639977,59.36418546754105,-0.7860536151148594,59.4220002,1.380001,2.310079333664357,2.4965325706507806,59.23
2014-05-14,59.529999,60.450001,58.950001,59.23,47429000,50.87268325407747,48.16128745358928,57.196490742827976,35.537474090517286,62.322599880000006,60.68686385030825,61.56299977,59.36152559546544,-0.7135432945378071,59.429000200000004,1.5,2.194353714569449,2.42535167274655,57.919998
2014-05-15,59.259998,59.380001,57.52,57.919998,56814000,42.72525641935193,44.69534792055391,-12.639449689719072,-30.31414846575635,62.04959984,60.5783591971608,61.591699760000004,59.33295170483729,-0.7531032508428126,59.33900005,1.860000999999997,2.1465890410595274,2.384969481835764,58.02
2014-05-16,58.310001,58.450001,57.310001,58.02,47933000,43.530693820756106,45.02061803144163,-39.95454371286356,-59.82199687705751,61.79319992,60.478031287787196,61.620699769999995,59.306926959083754,-0.7675377778528301,59.29300010000001,1.1400000000000006,2.002790606622452,2.296043090275416,59.209999
2014-05-19,57.889999,59.560001,57.57,59.209999,43034000,52.75456433314027,48.87403995159933,6.300942166668967,-17.820598792334174,61.58139984,60.42830448486844,61.63509976,59.305005733723554,-0.6751713157913528,59.19149995,1.9900009999999995,2.0009635199621014,2.274182940969881,58.560001
2014-05-20,59.5,60.189999,58.18,58.560001,53931000,47.78099528846014,46.938825768690386,0.4008819077953199,-5.709154973872254,61.31199988,60.35503761566503,61.641099780000005,59.2902391530791,-0.6469618618594026,58.96800005,2.0099990000000005,2.0022543028246584,2.255312659471913,60.490002
2014-05-21,58.560001,60.5,58.25,60.490002,58992000,60.636611315546155,52.90207266857148,73.35616598549137,54.645262919537224,61.11979996,60.36033034119149,61.66869979999999,59.31401895049099,-0.4635274593562144,58.9245001,2.25,2.0376465452782786,2.2549331837953455,60.52
2014-05-22,60.939999,61.48,60.400002,60.52,54200000,60.811557254191996,52.990504978764676,145.79650090030975,128.63119660892804,60.91260002,60.36659190163584,61.719499809999995,59.337921554620664,-0.3121356800804378,58.90700015,1.0799979999999962,1.900839610238524,2.1710092420952214,61.349998
2014-05-23,60.41,61.450001,60.150002,61.349998,38294000,65.72831072084932,55.48120815019952,109.65862592169523,135.7304414197663,60.76299994,60.40515687742257,61.7958998,59.377800288837875,-0.1237561187667211,59.0890001,1.2999989999999997,1.8150052373473062,2.1087942248023914,63.48
